id,class,path,fold
45355,9,train/automobile/4831.png,0
30134,6,train/frog/3448.png,0
25799,5,train/horse/0254.png,0
47413,9,train/automobile/0713.png,2
38879,7,train/bird/3915.png,3
12611,2,train/truck/2444.png,2
20760,4,train/ship/3500.png,0
22175,4,train/ship/1699.png,2
29157,5,train/horse/4779.png,4
22226,4,train/ship/1923.png,2
39728,7,train/bird/2248.png,4
29063,5,train/horse/2512.png,4
21579,4,train/ship/3567.png,1
7781,1,train/cat/0881.png,2
36780,7,train/bird/3259.png,1
30962,6,train/frog/3261.png,0
40573,8,train/dog/2025.png,0
23691,4,train/ship/1119.png,3
45553,9,train/automobile/1965.png,0
19709,3,train/deer/4824.png,4
10999,2,train/truck/2412.png,0
37168,7,train/bird/1246.png,2
9868,1,train/cat/0572.png,4
1608,0,train/airplane/1498.png,1
29724,5,train/horse/1454.png,4
7250,1,train/cat/3130.png,2
11712,2,train/truck/2136.png,1
11596,2,train/truck/1388.png,1
23704,4,train/ship/2536.png,3
30922,6,train/frog/3771.png,0
7982,1,train/cat/0981.png,2
25443,5,train/horse/1157.png,0
30532,6,train/frog/2677.png,0
14499,2,train/truck/4288.png,4
34084,6,train/frog/3282.png,4
9642,1,train/cat/1466.png,4
1174,0,train/airplane/1351.png,1
9768,1,train/cat/4066.png,4
4661,0,train/airplane/0049.png,4
2673,0,train/airplane/3817.png,2
44448,8,train/dog/3204.png,4
7614,1,train/cat/0101.png,2
33314,6,train/frog/3631.png,3
18738,3,train/deer/2378.png,3
1270,0,train/airplane/4720.png,1
20036,4,train/ship/4179.png,0
15501,3,train/deer/1134.png,0
30096,6,train/frog/3975.png,0
42229,8,train/dog/0152.png,2
37034,7,train/bird/2104.png,2
48661,9,train/automobile/0699.png,3
42256,8,train/dog/0995.png,2
37960,7,train/bird/2027.png,2
29500,5,train/horse/2159.png,4
47848,9,train/automobile/2995.png,2
25609,5,train/horse/1799.png,0
24329,4,train/ship/2446.png,4
29255,5,train/horse/0002.png,4
11374,2,train/truck/1598.png,1
29442,5,train/horse/1771.png,4
7693,1,train/cat/2047.png,2
46616,9,train/automobile/3382.png,1
5121,1,train/cat/4054.png,0
19092,3,train/deer/4819.png,4
4313,0,train/airplane/2211.png,4
19073,3,train/deer/1118.png,4
41677,8,train/dog/1893.png,1
38133,7,train/bird/2754.png,3
1443,0,train/airplane/0522.png,1
9767,1,train/cat/4130.png,4
37697,7,train/bird/3329.png,2
21553,4,train/ship/1540.png,1
15790,3,train/deer/3267.png,0
9270,1,train/cat/0454.png,4
1618,0,train/airplane/1674.png,1
16842,3,train/deer/0408.png,1
31729,6,train/frog/1800.png,1
12455,2,train/truck/3255.png,2
49879,9,train/automobile/2991.png,4
1822,0,train/airplane/0130.png,1
19257,3,train/deer/4023.png,4
20905,4,train/ship/0359.png,0
35688,7,train/bird/4708.png,0
36655,7,train/bird/2132.png,1
6156,1,train/cat/0079.png,1
40810,8,train/dog/4988.png,0
35346,7,train/bird/1562.png,0
37358,7,train/bird/0874.png,2
5686,1,train/cat/3353.png,0
45123,9,train/automobile/3091.png,0
29243,5,train/horse/0259.png,4
23882,4,train/ship/2506.png,3
16795,3,train/deer/0044.png,1
45170,9,train/automobile/4561.png,0
36083,7,train/bird/1417.png,1
250,0,train/airplane/0982.png,0
39155,7,train/bird/3128.png,4
27616,5,train/horse/0424.png,2
10162,2,train/truck/4114.png,0
49511,9,train/automobile/4903.png,4
25655,5,train/horse/0136.png,0
17199,3,train/deer/3649.png,2
10658,2,train/truck/1656.png,0
33993,6,train/frog/3818.png,3
39577,7,train/bird/1689.png,4
921,0,train/airplane/0061.png,0
27739,5,train/horse/2554.png,2
43093,8,train/dog/1239.png,3
42801,8,train/dog/2298.png,2
17350,3,train/deer/0123.png,2
49964,9,train/automobile/1146.png,4
30964,6,train/frog/1216.png,0
49089,9,train/automobile/0714.png,4
16610,3,train/deer/3663.png,1
41869,8,train/dog/0820.png,1
30604,6,train/frog/4258.png,0
5122,1,train/cat/2650.png,0
23009,4,train/ship/2854.png,3
15600,3,train/deer/0768.png,0
37512,7,train/bird/0477.png,2
48348,9,train/automobile/2688.png,3
7417,1,train/cat/2434.png,2
5471,1,train/cat/2684.png,0
11755,2,train/truck/1430.png,1
8886,1,train/cat/2906.png,3
11042,2,train/truck/4386.png,1
47574,9,train/automobile/1323.png,2
44437,8,train/dog/2992.png,4
14056,2,train/truck/3524.png,4
14456,2,train/truck/1170.png,4
12481,2,train/truck/2056.png,2
6479,1,train/cat/1196.png,1
45876,9,train/automobile/0058.png,0
42300,8,train/dog/3906.png,2
37299,7,train/bird/2465.png,2
33694,6,train/frog/1358.png,3
26957,5,train/horse/1127.png,1
13063,2,train/truck/4723.png,3
31604,6,train/frog/2626.png,1
19415,3,train/deer/4035.png,4
43459,8,train/dog/2140.png,3
16472,3,train/deer/1040.png,1
6810,1,train/cat/1296.png,1
22537,4,train/ship/2110.png,2
13386,2,train/truck/1744.png,3
9672,1,train/cat/0723.png,4
49771,9,train/automobile/1350.png,4
4374,0,train/airplane/0320.png,4
29055,5,train/horse/0558.png,4
45872,9,train/automobile/2608.png,0
33730,6,train/frog/2199.png,3
22633,4,train/ship/2618.png,2
16908,3,train/deer/3336.png,1
36091,7,train/bird/3451.png,1
8228,1,train/cat/0891.png,3
24806,4,train/ship/4741.png,4
7348,1,train/cat/3834.png,2
25934,5,train/horse/2190.png,0
24837,4,train/ship/4676.png,4
25580,5,train/horse/1249.png,0
23056,4,train/ship/0925.png,3
22631,4,train/ship/3662.png,2
7905,1,train/cat/2552.png,2
26067,5,train/horse/1075.png,1
30593,6,train/frog/0301.png,0
11034,2,train/truck/1758.png,1
5203,1,train/cat/2289.png,0
30992,6,train/frog/2935.png,0
46806,9,train/automobile/3741.png,1
24591,4,train/ship/4382.png,4
31221,6,train/frog/4996.png,1
1142,0,train/airplane/0957.png,1
8544,1,train/cat/2751.png,3
35998,7,train/bird/3456.png,0
38791,7,train/bird/3676.png,3
49494,9,train/automobile/2235.png,4
35128,7,train/bird/1467.png,0
33132,6,train/frog/0227.png,3
18601,3,train/deer/4216.png,3
17787,3,train/deer/0589.png,2
39746,7,train/bird/1603.png,4
38255,7,train/bird/3242.png,3
21913,4,train/ship/0248.png,1
40111,8,train/dog/1583.png,0
34652,6,train/frog/1883.png,4
7126,1,train/cat/3092.png,2
13832,2,train/truck/4662.png,3
29430,5,train/horse/1589.png,4
35052,7,train/bird/3122.png,0
8050,1,train/cat/1841.png,3
36792,7,train/bird/1020.png,1
18241,3,train/deer/1654.png,3
47047,9,train/automobile/0833.png,2
13783,2,train/truck/1992.png,3
8414,1,train/cat/0948.png,3
3902,0,train/airplane/0945.png,3
21864,4,train/ship/3808.png,1
40208,8,train/dog/4214.png,0
20805,4,train/ship/0497.png,0
10469,2,train/truck/2396.png,0
14156,2,train/truck/4738.png,4
33839,6,train/frog/2689.png,3
4124,0,train/airplane/1299.png,4
16449,3,train/deer/0071.png,1
18900,3,train/deer/4544.png,3
33149,6,train/frog/0965.png,3
35911,7,train/bird/4709.png,0
17708,3,train/deer/3115.png,2
9855,1,train/cat/1969.png,4
30250,6,train/frog/0982.png,0
1867,0,train/airplane/4815.png,1
34664,6,train/frog/3459.png,4
1507,0,train/airplane/3203.png,1
41963,8,train/dog/2205.png,1
7196,1,train/cat/1093.png,2
2026,0,train/airplane/0656.png,2
13325,2,train/truck/2215.png,3
23999,4,train/ship/2340.png,3
35273,7,train/bird/2435.png,0
16641,3,train/deer/1435.png,1
42929,8,train/dog/1615.png,2
28190,5,train/horse/2606.png,3
26370,5,train/horse/4368.png,1
4076,0,train/airplane/2503.png,4
13517,2,train/truck/3643.png,3
48084,9,train/automobile/3016.png,3
45199,9,train/automobile/0077.png,0
33593,6,train/frog/1272.png,3
26762,5,train/horse/1801.png,1
47464,9,train/automobile/2746.png,2
29360,5,train/horse/2716.png,4
7023,1,train/cat/4167.png,2
10440,2,train/truck/0712.png,0
28556,5,train/horse/1098.png,3
5331,1,train/cat/1033.png,0
476,0,train/airplane/4402.png,0
46993,9,train/automobile/3074.png,1
31082,6,train/frog/4507.png,1
10595,2,train/truck/1346.png,0
5220,1,train/cat/3911.png,0
15806,3,train/deer/1221.png,0
47637,9,train/automobile/2545.png,2
10738,2,train/truck/3522.png,0
35421,7,train/bird/0054.png,0
17874,3,train/deer/1721.png,2
23284,4,train/ship/4264.png,3
38911,7,train/bird/3433.png,3
9616,1,train/cat/3076.png,4
7652,1,train/cat/1978.png,2
26408,5,train/horse/3210.png,1
44928,8,train/dog/0786.png,4
3762,0,train/airplane/3368.png,3
18063,3,train/deer/4723.png,3
16482,3,train/deer/3491.png,1
44101,8,train/dog/1630.png,4
14148,2,train/truck/0394.png,4
36881,7,train/bird/3851.png,1
1445,0,train/airplane/4109.png,1
17530,3,train/deer/3172.png,2
41911,8,train/dog/3425.png,1
36663,7,train/bird/1652.png,1
19295,3,train/deer/2859.png,4
14894,2,train/truck/0827.png,4
14991,2,train/truck/1819.png,4
3668,0,train/airplane/4157.png,3
31606,6,train/frog/2335.png,1
2689,0,train/airplane/0339.png,2
30239,6,train/frog/0260.png,0
7007,1,train/cat/4798.png,2
31746,6,train/frog/3089.png,1
42195,8,train/dog/1534.png,2
1926,0,train/airplane/2574.png,1
33552,6,train/frog/3921.png,3
25475,5,train/horse/1411.png,0
6416,1,train/cat/3472.png,1
10877,2,train/truck/2469.png,0
18124,3,train/deer/4209.png,3
2672,0,train/airplane/4932.png,2
31929,6,train/frog/3617.png,1
18043,3,train/deer/4075.png,3
47809,9,train/automobile/4440.png,2
46375,9,train/automobile/3498.png,1
474,0,train/airplane/3546.png,0
14328,2,train/truck/0479.png,4
41054,8,train/dog/0063.png,1
16152,3,train/deer/0223.png,1
48676,9,train/automobile/3244.png,3
13438,2,train/truck/0319.png,3
22078,4,train/ship/1046.png,2
47829,9,train/automobile/1426.png,2
44019,8,train/dog/2257.png,4
24586,4,train/ship/3512.png,4
5785,1,train/cat/4228.png,0
8251,1,train/cat/4340.png,3
16912,3,train/deer/1182.png,1
24775,4,train/ship/2018.png,4
22822,4,train/ship/0173.png,2
17112,3,train/deer/4312.png,2
8351,1,train/cat/0591.png,3
44704,8,train/dog/0084.png,4
37538,7,train/bird/0220.png,2
24082,4,train/ship/4624.png,4
2495,0,train/airplane/4463.png,2
14990,2,train/truck/4069.png,4
16339,3,train/deer/0269.png,1
44322,8,train/dog/2179.png,4
30320,6,train/frog/3009.png,0
48100,9,train/automobile/2600.png,3
33282,6,train/frog/3826.png,3
19131,3,train/deer/1901.png,4
13983,2,train/truck/0858.png,3
49209,9,train/automobile/1064.png,4
36323,7,train/bird/2702.png,1
39049,7,train/bird/4068.png,4
35973,7,train/bird/3539.png,0
49391,9,train/automobile/1618.png,4
2940,0,train/airplane/3726.png,2
49808,9,train/automobile/1961.png,4
4505,0,train/airplane/1750.png,4
31119,6,train/frog/0235.png,1
45790,9,train/automobile/3267.png,0
30519,6,train/frog/0422.png,0
24250,4,train/ship/2861.png,4
38391,7,train/bird/1398.png,3
1449,0,train/airplane/0071.png,1
47000,9,train/automobile/1450.png,2
14738,2,train/truck/0103.png,4
16425,3,train/deer/4663.png,1
47365,9,train/automobile/4205.png,2
35729,7,train/bird/2885.png,0
33176,6,train/frog/3833.png,3
14476,2,train/truck/0550.png,4
12641,2,train/truck/4211.png,2
44799,8,train/dog/1900.png,4
44079,8,train/dog/0809.png,4
22863,4,train/ship/3390.png,2
40003,8,train/dog/1091.png,0
4120,0,train/airplane/4678.png,4
7028,1,train/cat/1181.png,2
26160,5,train/horse/3342.png,1
7342,1,train/cat/1957.png,2
5267,1,train/cat/1791.png,0
27557,5,train/horse/4731.png,2
21914,4,train/ship/4945.png,1
17638,3,train/deer/4828.png,2
16879,3,train/deer/3217.png,1
4004,0,train/airplane/4354.png,4
9890,1,train/cat/4801.png,4
43631,8,train/dog/4852.png,3
16592,3,train/deer/4594.png,1
5816,1,train/cat/1291.png,0
33027,6,train/frog/4916.png,3
41542,8,train/dog/3886.png,1
35084,7,train/bird/4325.png,0
49402,9,train/automobile/1215.png,4
44313,8,train/dog/2211.png,4
40275,8,train/dog/3674.png,0
34378,6,train/frog/1037.png,4
36211,7,train/bird/3073.png,1
42206,8,train/dog/2930.png,2
28903,5,train/horse/3965.png,3
3057,0,train/airplane/2931.png,3
47010,9,train/automobile/4059.png,2
26467,5,train/horse/2989.png,1
41813,8,train/dog/1999.png,1
25410,5,train/horse/1748.png,0
8067,1,train/cat/1026.png,3
30435,6,train/frog/0821.png,0
26014,5,train/horse/2424.png,1
2980,0,train/airplane/1700.png,2
29689,5,train/horse/3942.png,4
16708,3,train/deer/4111.png,1
19400,3,train/deer/3176.png,4
33228,6,train/frog/0891.png,3
16539,3,train/deer/0432.png,1
42010,8,train/dog/4059.png,2
43975,8,train/dog/3831.png,3
16264,3,train/deer/3641.png,1
40367,8,train/dog/3750.png,0
46664,9,train/automobile/2748.png,1
42251,8,train/dog/4265.png,2
9641,1,train/cat/2183.png,4
44203,8,train/dog/4319.png,4
19746,3,train/deer/1603.png,4
12623,2,train/truck/2362.png,2
32399,6,train/frog/1432.png,2
28014,5,train/horse/3919.png,3
13821,2,train/truck/0544.png,3
43471,8,train/dog/2948.png,3
32019,6,train/frog/4000.png,2
5060,1,train/cat/1840.png,0
38062,7,train/bird/0360.png,3
488,0,train/airplane/1421.png,0
6050,1,train/cat/2456.png,1
30952,6,train/frog/0788.png,0
9146,1,train/cat/0961.png,4
46564,9,train/automobile/2225.png,1
32417,6,train/frog/2434.png,2
29367,5,train/horse/2455.png,4
16586,3,train/deer/4366.png,1
43285,8,train/dog/1508.png,3
37449,7,train/bird/1572.png,2
25319,5,train/horse/4472.png,0
9376,1,train/cat/3044.png,4
48752,9,train/automobile/0397.png,3
35438,7,train/bird/0630.png,0
39204,7,train/bird/1410.png,4
21500,4,train/ship/1665.png,1
31651,6,train/frog/0463.png,1
32814,6,train/frog/3389.png,2
1170,0,train/airplane/4328.png,1
29630,5,train/horse/2263.png,4
19883,3,train/deer/1462.png,4
49718,9,train/automobile/3864.png,4
5691,1,train/cat/1163.png,0
37195,7,train/bird/1534.png,2
19046,3,train/deer/4686.png,4
45195,9,train/automobile/0099.png,0
39661,7,train/bird/0049.png,4
32543,6,train/frog/2709.png,2
48791,9,train/automobile/3676.png,3
14,0,train/airplane/4152.png,0
19213,3,train/deer/2460.png,4
17038,3,train/deer/0309.png,2
34506,6,train/frog/2452.png,4
11675,2,train/truck/3513.png,1
14391,2,train/truck/1618.png,4
2448,0,train/airplane/4045.png,2
30259,6,train/frog/1035.png,0
5680,1,train/cat/1347.png,0
18184,3,train/deer/0914.png,3
34757,6,train/frog/2671.png,4
29546,5,train/horse/0405.png,4
35608,7,train/bird/2631.png,0
24746,4,train/ship/1603.png,4
44057,8,train/dog/0906.png,4
3062,0,train/airplane/0360.png,3
2841,0,train/airplane/3838.png,2
28741,5,train/horse/3590.png,3
39131,7,train/bird/1901.png,4
10188,2,train/truck/3063.png,0
7861,1,train/cat/4009.png,2
30439,6,train/frog/4239.png,0
42813,8,train/dog/3969.png,2
39667,7,train/bird/2328.png,4
44557,8,train/dog/3043.png,4
46555,9,train/automobile/2513.png,1
35619,7,train/bird/1376.png,0
3986,0,train/airplane/3304.png,3
35963,7,train/bird/2510.png,0
13342,2,train/truck/0158.png,3
1748,0,train/airplane/1922.png,1
4281,0,train/airplane/4670.png,4
20728,4,train/ship/2808.png,0
38353,7,train/bird/3439.png,3
18047,3,train/deer/0586.png,3
10832,2,train/truck/3545.png,0
35941,7,train/bird/2178.png,0
35732,7,train/bird/1623.png,0
48451,9,train/automobile/1269.png,3
42858,8,train/dog/4347.png,2
47086,9,train/automobile/3532.png,2
41358,8,train/dog/2484.png,1
31350,6,train/frog/2244.png,1
26016,5,train/horse/3202.png,1
42481,8,train/dog/2056.png,2
42720,8,train/dog/2726.png,2
7744,1,train/cat/3501.png,2
43539,8,train/dog/0024.png,3
35609,7,train/bird/1799.png,0
3300,0,train/airplane/3783.png,3
34813,6,train/frog/2309.png,4
4167,0,train/airplane/3354.png,4
46350,9,train/automobile/2244.png,1
19191,3,train/deer/1668.png,4
12378,2,train/truck/3995.png,2
35131,7,train/bird/0418.png,0
14254,2,train/truck/1309.png,4
38462,7,train/bird/4101.png,3
78,0,train/airplane/0566.png,0
19641,3,train/deer/2183.png,4
11476,2,train/truck/3254.png,1
20909,4,train/ship/2343.png,0
20019,4,train/ship/3125.png,0
1333,0,train/airplane/3141.png,1
423,0,train/airplane/3737.png,0
29963,5,train/horse/0853.png,4
11118,2,train/truck/2029.png,1
41996,8,train/dog/2002.png,1
23573,4,train/ship/2534.png,3
18460,3,train/deer/1451.png,3
45438,9,train/automobile/0630.png,0
9209,1,train/cat/1064.png,4
27264,5,train/horse/2917.png,2
29575,5,train/horse/2067.png,4
8358,1,train/cat/3222.png,3
18778,3,train/deer/4628.png,3
4565,0,train/airplane/3697.png,4
18543,3,train/deer/3738.png,3
4621,0,train/airplane/0390.png,4
29621,5,train/horse/0390.png,4
14289,2,train/truck/2903.png,4
22604,4,train/ship/2728.png,2
31197,6,train/frog/3238.png,1
45915,9,train/automobile/2457.png,0
7397,1,train/cat/4047.png,2
25064,5,train/horse/3324.png,0
14759,2,train/truck/2169.png,4
45694,9,train/automobile/0357.png,0
46775,9,train/automobile/2034.png,1
46703,9,train/automobile/3401.png,1
40671,8,train/dog/1633.png,0
49818,9,train/automobile/3108.png,4
34002,6,train/frog/2876.png,4
37798,7,train/bird/2998.png,2
37704,7,train/bird/2624.png,2
33329,6,train/frog/4394.png,3
5371,1,train/cat/1535.png,0
29066,5,train/horse/0702.png,4
16348,3,train/deer/2691.png,1
33286,6,train/frog/0486.png,3
9453,1,train/cat/1762.png,4
14986,2,train/truck/2637.png,4
37068,7,train/bird/0316.png,2
10922,2,train/truck/3771.png,0
33221,6,train/frog/2561.png,3
17000,3,train/deer/1450.png,2
17922,3,train/deer/3564.png,2
13030,2,train/truck/0782.png,3
10798,2,train/truck/2326.png,0
21853,4,train/ship/4180.png,1
30876,6,train/frog/0058.png,0
16428,3,train/deer/1915.png,1
9254,1,train/cat/1309.png,4
10995,2,train/truck/0593.png,0
49290,9,train/automobile/2409.png,4
6720,1,train/cat/0829.png,1
11271,2,train/truck/2324.png,1
30831,6,train/frog/1855.png,0
3935,0,train/airplane/2985.png,3
10409,2,train/truck/3917.png,0
1067,0,train/airplane/1075.png,1
14588,2,train/truck/2909.png,4
13468,2,train/truck/2477.png,3
8578,1,train/cat/0724.png,3
37424,7,train/bird/4934.png,2
21718,4,train/ship/0119.png,1
23348,4,train/ship/2688.png,3
25062,5,train/horse/4861.png,0
6229,1,train/cat/1638.png,1
49526,9,train/automobile/1804.png,4
47909,9,train/automobile/2614.png,2
9943,1,train/cat/1660.png,4
15951,3,train/deer/1626.png,0
26523,5,train/horse/4381.png,1
29476,5,train/horse/0550.png,4
35300,7,train/bird/2387.png,0
24966,4,train/ship/1479.png,4
49833,9,train/automobile/1322.png,4
37554,7,train/bird/2789.png,2
13040,2,train/truck/0423.png,3
23930,4,train/ship/2544.png,3
29734,5,train/horse/1591.png,4
28005,5,train/horse/2611.png,3
27766,5,train/horse/1047.png,2
21249,4,train/ship/1045.png,1
11018,2,train/truck/4920.png,1
22567,4,train/ship/3227.png,2
46183,9,train/automobile/3374.png,1
22702,4,train/ship/2943.png,2
29421,5,train/horse/3776.png,4
24075,4,train/ship/0016.png,4
9619,1,train/cat/3703.png,4
49176,9,train/automobile/1125.png,4
41720,8,train/dog/0829.png,1
42207,8,train/dog/3308.png,2
14649,2,train/truck/0410.png,4
17284,3,train/deer/1861.png,2
7722,1,train/cat/4110.png,2
46486,9,train/automobile/4270.png,1
47497,9,train/automobile/3772.png,2
171,0,train/airplane/1587.png,0
71,0,train/airplane/4470.png,0
12685,2,train/truck/1749.png,2
19606,3,train/deer/4336.png,4
33337,6,train/frog/2275.png,3
39412,7,train/bird/1767.png,4
26592,5,train/horse/4594.png,1
23487,4,train/ship/4404.png,3
32000,6,train/frog/1450.png,2
19018,3,train/deer/2669.png,4
49709,9,train/automobile/4824.png,4
24797,4,train/ship/3047.png,4
32145,6,train/frog/4640.png,2
25427,5,train/horse/3720.png,0
17093,3,train/deer/0330.png,2
15586,3,train/deer/4030.png,0
2423,0,train/airplane/2028.png,2
2422,0,train/airplane/4646.png,2
39015,7,train/bird/3298.png,4
16177,3,train/deer/0598.png,1
8878,1,train/cat/2877.png,3
18615,3,train/deer/1773.png,3
5832,1,train/cat/3545.png,0
39277,7,train/bird/0594.png,4
45724,9,train/automobile/0718.png,0
29352,5,train/horse/0741.png,4
23416,4,train/ship/0344.png,3
43533,8,train/dog/1988.png,3
1902,0,train/airplane/0022.png,1
44174,8,train/dog/4206.png,4
2252,0,train/airplane/0204.png,2
27406,5,train/horse/4961.png,2
43993,8,train/dog/3818.png,3
29280,5,train/horse/1266.png,4
13371,2,train/truck/3239.png,3
37266,7,train/bird/3692.png,2
29635,5,train/horse/0245.png,4
3341,0,train/airplane/0854.png,3
21291,4,train/ship/3977.png,1
44834,8,train/dog/0449.png,4
6467,1,train/cat/2989.png,1
40244,8,train/dog/0942.png,0
48938,9,train/automobile/3883.png,3
8624,1,train/cat/2772.png,3
16488,3,train/deer/3358.png,1
35282,7,train/bird/3104.png,0
1889,0,train/airplane/4953.png,1
21113,4,train/ship/3880.png,1
35700,7,train/bird/0069.png,0
48103,9,train/automobile/1543.png,3
38026,7,train/bird/4684.png,3
24782,4,train/ship/0365.png,4
11116,2,train/truck/4568.png,1
40847,8,train/dog/3392.png,0
43342,8,train/dog/0158.png,3
21325,4,train/ship/2874.png,1
8840,1,train/cat/4135.png,3
39856,7,train/bird/0196.png,4
35914,7,train/bird/1253.png,0
24807,4,train/ship/1691.png,4
24412,4,train/ship/1767.png,4
29834,5,train/horse/0449.png,4
7666,1,train/cat/1218.png,2
25987,5,train/horse/2710.png,0
9031,1,train/cat/1191.png,4
17576,3,train/deer/0413.png,2
21546,4,train/ship/0088.png,1
21338,4,train/ship/2548.png,1
10289,2,train/truck/0429.png,0
39488,7,train/bird/0229.png,4
12123,2,train/truck/0378.png,2
14379,2,train/truck/4165.png,4
22955,4,train/ship/4224.png,2
31145,6,train/frog/4700.png,1
16963,3,train/deer/2205.png,1
12311,2,train/truck/0372.png,2
43347,8,train/dog/2210.png,3
37388,7,train/bird/4033.png,2
25718,5,train/horse/3161.png,0
49527,9,train/automobile/3031.png,4
16327,3,train/deer/3800.png,1
31454,6,train/frog/4231.png,1
817,0,train/airplane/2014.png,0
1300,0,train/airplane/0551.png,1
47310,9,train/automobile/2241.png,2
11702,2,train/truck/2102.png,1
7616,1,train/cat/0424.png,2
40294,8,train/dog/3870.png,0
46312,9,train/automobile/1229.png,1
26752,5,train/horse/0860.png,1
46493,9,train/automobile/1739.png,1
25436,5,train/horse/1105.png,0
39119,7,train/bird/1476.png,4
44146,8,train/dog/0961.png,4
20904,4,train/ship/2867.png,0
18983,3,train/deer/0858.png,3
40976,8,train/dog/3992.png,0
29649,5,train/horse/0410.png,4
17677,3,train/deer/2122.png,2
18684,3,train/deer/2009.png,3
39935,7,train/bird/1389.png,4
6732,1,train/cat/2432.png,1
23227,4,train/ship/4352.png,3
34633,6,train/frog/3515.png,4
11379,2,train/truck/4854.png,1
23484,4,train/ship/4837.png,3
22388,4,train/ship/4033.png,2
8117,1,train/cat/2681.png,3
44104,8,train/dog/3721.png,4
15059,3,train/deer/4423.png,0
49897,9,train/automobile/2836.png,4
40830,8,train/dog/4644.png,0
556,0,train/airplane/3446.png,0
28580,5,train/horse/4061.png,3
6324,1,train/cat/3916.png,1
26161,5,train/horse/4313.png,1
32050,6,train/frog/0784.png,2
38526,7,train/bird/2150.png,3
29541,5,train/horse/4484.png,4
5184,1,train/cat/1576.png,0
35978,7,train/bird/2408.png,0
34641,6,train/frog/2183.png,4
38622,7,train/bird/2777.png,3
12061,2,train/truck/0335.png,2
16197,3,train/deer/3238.png,1
22347,4,train/ship/0421.png,2
10159,2,train/truck/2629.png,0
32619,6,train/frog/3468.png,2
29059,5,train/horse/4267.png,4
8497,1,train/cat/3740.png,3
25334,5,train/horse/1073.png,0
15562,3,train/deer/0783.png,0
33077,6,train/frog/3748.png,3
4025,0,train/airplane/0706.png,4
25680,5,train/horse/1347.png,0
43165,8,train/dog/4782.png,3
13457,2,train/truck/0279.png,3
17304,3,train/deer/0126.png,2
46463,9,train/automobile/1505.png,1
17805,3,train/deer/2305.png,2
42500,8,train/dog/2489.png,2
19598,3,train/deer/4907.png,4
10375,2,train/truck/0514.png,0
43864,8,train/dog/1124.png,3
23482,4,train/ship/1651.png,3
27582,5,train/horse/1886.png,2
14081,2,train/truck/1930.png,4
3686,0,train/airplane/0682.png,3
11217,2,train/truck/2143.png,1
10055,2,train/truck/1352.png,0
11558,2,train/truck/0599.png,1
40725,8,train/dog/3268.png,0
46274,9,train/automobile/1905.png,1
14387,2,train/truck/2114.png,4
26106,5,train/horse/2389.png,1
42735,8,train/dog/3138.png,2
16891,3,train/deer/0488.png,1
15503,3,train/deer/1085.png,0
42732,8,train/dog/0759.png,2
21839,4,train/ship/4706.png,1
15860,3,train/deer/1453.png,0
22832,4,train/ship/1588.png,2
20027,4,train/ship/3373.png,0
33345,6,train/frog/0311.png,3
47717,9,train/automobile/2584.png,2
13231,2,train/truck/2267.png,3
13164,2,train/truck/0745.png,3
23583,4,train/ship/2567.png,3
49410,9,train/automobile/0822.png,4
21273,4,train/ship/2045.png,1
42114,8,train/dog/1074.png,2
20197,4,train/ship/2035.png,0
8720,1,train/cat/4569.png,3
2665,0,train/airplane/3620.png,2
902,0,train/airplane/4081.png,0
45513,9,train/automobile/4142.png,0
46915,9,train/automobile/4564.png,1
35218,7,train/bird/3458.png,0
42780,8,train/dog/4826.png,2
31053,6,train/frog/4078.png,1
21502,4,train/ship/3214.png,1
26021,5,train/horse/1635.png,1
28432,5,train/horse/3496.png,3
39291,7,train/bird/2790.png,4
36987,7,train/bird/1673.png,1
22399,4,train/ship/1432.png,2
9739,1,train/cat/3438.png,4
5675,1,train/cat/0461.png,0
33948,6,train/frog/2277.png,3
24197,4,train/ship/4795.png,4
48101,9,train/automobile/1232.png,3
44826,8,train/dog/2892.png,4
9065,1,train/cat/3419.png,4
34195,6,train/frog/4995.png,4
21779,4,train/ship/4520.png,1
20167,4,train/ship/3583.png,0
31393,6,train/frog/1621.png,1
38668,7,train/bird/4157.png,3
45025,9,train/automobile/0007.png,0
13479,2,train/truck/4806.png,3
34914,6,train/frog/3120.png,4
42677,8,train/dog/2122.png,2
11087,2,train/truck/0439.png,1
43765,8,train/dog/0675.png,3
42051,8,train/dog/4049.png,2
33669,6,train/frog/3729.png,3
23530,4,train/ship/0491.png,3
44742,8,train/dog/1223.png,4
20568,4,train/ship/4123.png,0
11604,2,train/truck/2626.png,1
34154,6,train/frog/3611.png,4
14424,2,train/truck/1824.png,4
18135,3,train/deer/0903.png,3
20052,4,train/ship/3122.png,0
18883,3,train/deer/4178.png,3
13903,2,train/truck/3965.png,3
20294,4,train/ship/3870.png,0
2127,0,train/airplane/4889.png,2
27463,5,train/horse/3682.png,2
16005,3,train/deer/0215.png,1
32977,6,train/frog/4595.png,2
4993,0,train/airplane/3053.png,4
14302,2,train/truck/4701.png,4
40635,8,train/dog/4770.png,0
1337,0,train/airplane/2910.png,1
33245,6,train/frog/3205.png,3
497,0,train/airplane/4156.png,0
4945,0,train/airplane/0734.png,4
37607,7,train/bird/3387.png,2
35063,7,train/bird/1827.png,0
34341,6,train/frog/4271.png,4
15533,3,train/deer/4636.png,0
49727,9,train/automobile/3879.png,4
